Id,group,sex,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18
2200065,Sci,G,"29/08/2020
9,000/-",,"29/08/2020
9,000/-",,"29/08/2020
9,000/-",,"29/08/2020
9,000/-",,,,"09/10/2020
By bkash
C=11120
H=1950
T=13070","10/11/2020
By bkash
C=4620
H=1950
T=6570","10/12/2020
By bkash
C=2520
H=1950
T=4470
Dec/20 Due=2100
26/01/21
604
Dec=2100
Janu/21=1820 Due=2800
Paid in Janu/21","26/01/21
604
Dec=2100
Janu/21=1820 Due=2800
Paid in Janu/21","10/02/21
605
O/fee=6500",,"11/04/21
By bkash
C=920
h=1950
T=2870",
2200066,Sci,G,"29/08/2020
9,000/-",,"29/08/2020
9,000/-",,"29/08/2020
9,000/-",,"29/08/2020
9,000/-
10/08/20
627
Paid to Opct/20",,,,"10/08/20
627
O/fee=6500
Oct=4620","08/11/2020
628","09/12/2020
629
","08/01/2021
By bkash
C=4620
H=1950
T=6570
Janu/21","06/02/21
By bkash
C=4620
H=1950
T=6570
Feb/21","08/03/21
By bkash
C=4620
H=1950
T=6570","13/04/21
By bkash
C=4620
H=1950
T=6570","05/05/21
By bkash
C=1950
H=1950
T=3900"
2200067,Sci,G,"29/08/2020
15,500/-",,"29/08/2020
15,500/-",,"29/08/2020
15,500/-",,"29/08/2020
15,500/-",,,,"10/10/20
651","09/11/2020
652
","09/12/2020
653
","10/01/2021
654",,,,
2200068,Sci,boy,"29/08/2020
15,500/-",,"29/08/2020
15,500/-",,"29/08/2020
15,500/-",,"29/08/2020
15,500/-",Less 30% in Tuition fee for Oct/20.,"27/01/21
675
Oct to Janu/21
Paid in janu/21",Less 30% in Tuition fee for Oct/20.,"27/01/21
675
Oct to Janu/21
Paid in janu/21","27/01/21
675
Oct to Janu/21
Paid in janu/21","27/01/21
675
Oct to Janu/21
Paid in janu/21",,,,,"07/06/21
676
Up to June/21"
2200069,Sci,boy,"29/08/2020
9,000/-",,"29/08/2020
9,000/-",,"29/08/2020
9,000/-",,"29/08/2020
9,000/-
26/01/21
699
O/fee=6500
Oct to Janu/21
Paid in Janu/21",Less 30% in Tuition fee for Oct/20.,"26/01/21
699
O/fee=6500
Oct to Janu/21
Paid in Janu/21",Less 30% in Tuition fee for Oct/20.,"26/01/21
699
O/fee=6500
Oct to Janu/21
Paid in Janu/21","26/01/21
699
O/fee=6500
Oct to Janu/21
Paid in Janu/21","26/01/21
699
O/fee=6500
Oct to Janu/21
Paid in Janu/21","10/02/21
700",,,,"07/06/21
701"
2200070,Sci,boy,"29/08/2020
9,000/-",,"29/08/2020
9,000/-",,"29/08/2020
9,000/-",,"29/08/2020
9,000/-
27/01/21
819
O/fee6500
Paid in Janu/21",Less 30% in Tuition fee for Oct/20.,,Less 30% in Tuition fee for Oct/20.,,,"27/01/21
819/820
O/fee6500
Paid in Janu/21
",,,,,
2200070,Sci,G,"29/08/2020
9,000/-",,"29/08/2020
9,000/-",,"29/08/2020
9,000/-",,"29/08/2020
9,000/-",,,,,,,"27/01/21
819/820
6500/9240=
15740/-",,,,"30/05/21
821
Up to May/21"
2200071,Sci,boy,"29/08/2020
9,000/-",,"29/08/2020
9,000/-",,"29/08/2020
9,000/-",,"29/08/2020
9,000/-

04/01/20210
By bkash
C=15000
O/fee=6500
Oct=4340
Nov=4160 Due=180
Paid in Janu/21",Less 30% in Tuition fee for Oct/20.,"04/01/20210
By bkash
C=15000
O/fee=6500
Oct=4340
Nov=4160 Due=180
Paid in Janu/21",Less 30% in Tuition fee for Oct/20.,"04/01/20210
By bkash
C=15000
O/fee=6500
Oct=4340
Nov=4160 Due=180
Paid in Janu/21","27/01/21
843
Dec/20
janu=1660 Due=2680
Paid in Janu/21","04/01/20210
By bkash
C=15000
O/fee=6500
Oct=4340
Nov=4160 Due=180
Paid in Janu/21
27/01/21
6000
843
Nov=180
Dec/20
janu 1480 Due=2860
Paid in Janu/21","10/02/21
844
Janu/21 2000 Deu=860",,,"02/05/21
By bkash
C=16,000/-
T=16,000/-","05/06/21
846"
2200072,Sci,boy,"29/08/2020
15,500/-",,"29/08/2020
9,000/-",,"29/08/2020
9,000/-",,"29/08/2020
9,000/-",Less 30% in Tuition fee for Oct/20.,"26/01/21
723
Oct to janu/21
Paid in Janu/21",Less 30% in Tuition fee for Oct/20.,"26/01/21
723
Oct to janu/21
Paid in Janu/21","26/01/21
723
Oct to janu/21
Paid in Janu/21","26/01/21
723
Oct to janu/21
Paid in Janu/21",,,,"06/05/21
724
Up to May/21","07/06/21
725
"
2200073,Sci,boy,"29/08/2020
5,000/-",,"29/08/2020
9,000/-",,"29/08/2020
9,000/-",,,Less 30% in Tuition fee for Oct/20.,"27/01/21
747
Oct to Dec/20
Paid in Janu/21
O/fee=Due",Less 30% in Tuition fee for Oct/20.,"27/01/21
747
Oct to Dec/20
Paid in Janu/21
O/fee=Due","27/01/21
747
Oct to Dec/20
Paid in Janu/21
O/fee=Due","27/01/21
747
Oct to Dec/20
Paid in Janu/21
O/fee=Due",,,,,"07/06/21
748
"
2200074,Sci,boy,"29/08/2020
9,000/-",,"29/08/2020
9,000/-",,"29/08/2020
9,000/-",,"29/08/2020
9,000/-

19.09.2020
771
6,500/-",Less 30% in Tuition fee for Oct/20.,"09/11/2020
772
Oct + Nov/2020
Paid to Nov/2020",Less 30% in Tuition fee for Oct/20.,"09/11/2020
772
Oct + Nov/2020","08/12/2020
773
","07/01/2021
774
","10/02/21
775","13/03/21
776
",,"05/05/21
777","03/06/21
778"
2200075,Sci,G,"29/08/2020
5,000/-",,"29/08/2020
5,000/-",,"29/08/2020
5,000/-
07/10/20
795
S/c2500
Paid to Oct/20",,"07/10/20
795
Paid to Oct/2020",,,,"07/10/20
795
O/fee=8000
S/c=2500
Oct=2310","09/11/2020
796","25/01/21
797
Dec + Janu/21
Paid in janu/21","25/01/21
797
Dec + Janu/21
Paid in janu/21",,,"19/04/2021
798
Feb/21",
2200076,Sci,boy,"30/08/2020
9,000/-",,"30/08/2020
9,000/-",,"30/08/2020
9,000/-",,"30/08/2020
9,000/-

10.10.2020
2455
Oct/20 (Less=30%)
Others fee=6,500/-",Less 30% in Tuition fee for Oct/20.,"10.10.2020
2455
Oct/20 (Less=30%)
Others fee=6,500/-",Less 30% in Tuition fee for Oct/20.,"09/11/2020
2456","07/12/2020
2457
","09/01/21
2458
","10/02/21
2459","06/03/21
2460","12/04/21
2461",,"04/06/21
2462"
2200077,Sci,G,"30/08/2020
7,000/-",,"30/08/2020
7,000/-",,"30/08/2020
7,000/-
08/10/20
2286
500/-
Paid to Oct/20",,"08/11/2020
2287
O/fee
Paid to Nov/2020",,,,"08/10/20
2286
dev fe=500
Oct=4620","08/11/2020
2287
O/fee","09/12/2020
By bkash
C=2310
H=1950
T=4260","09/01/2021
By bkash
C=2310
H=1950
T=4260
Janu/21","09/02/21
By bkash
C-2310
H-1950
T=4260
Feb/21","10/03/21
By bkash
C=2310
H=1950
T=4260","12/04/21
By bkash
C=2310
H=1950
T=4260","22/05/21
By baksh
C=2310
H=1950
T=4260"
2200078,Sci,G,"30/08/2020
9,000/-",,"30/08/2020
9,000/-",,"30/08/2020
9,000/-",,"30/08/2020
9,000/-",,,,"09/10/2020
By bkash
C= 11120
H=2160
T=13280","09/11/2020
By bkash
C=4620
H=2160
T=6780","09/12/2020
By bkash
C=4620
H=2160
T=6780","09/01/2021
By bkash
C=4620
H=2160
T=6780
Janu/21","09/02/21
By bkash
C=4620
H=2160
T=6780
Feb/21","09/03/21
By bash
C=4620
H=2160
T=6780","13/04/21
By bash
C=4620
H=2160
T=6780","08/05/21
By bkash
C=4620
H=2160
T=6780"
2200079,Sci,G,"30/08/2020
9,000/-",,"30/08/2020
9,000/-",,"30/08/2020
9,000/-",,"30/08/2020
9,000/-
05/11/2020
By bkash
C=11120 
H=1950
T=13070
Nov/20 , O/fee with
Paid in Nov/20

",,,,"05/10/2020
By bkash
C=4620 
h=1950
Oct/20 
Paid iin oct/20
","05/11/2020
By bkash
C=11120 
H=1950
T=13070
Nov/20 , O/fee with
Paid in Nov/20
","09/12/2020
By bkash
C=4620
G=1950
T=6570
Dec/20
paid in Dec/20
","09/01/2021
By bkash
C=4620
H=1950
T=6570
Janu/21
Paid inJanu/21","09/02/21
By bkash
C=4620
H=1950
T=6570
Feb/21","09/03/21
By bkash
C=4620
H=1950
T=6570",,"10/05/21
By bkash
C=9240
H=3900
T=13140"
2200080,Sci,G,"30/08/2020
9,000/-",,"30/08/2020
9,000/-",,"30/08/2020
9,000/-",,"30/08/2020
9,000/-
15/10/20
2359
O/fee=6500
paid to Oct/20",,,,"15/10/20
2359
O/fee=6500
12/11/2020
2360
Oct/2020
paidf to Nov/2020","12/11/2020
2360
Oct + Nov/2020","26/01/21
2361
Dec + Janu/21
Paid in Janu/21","26/01/21
2361
Dec + Janu/21
Paid in Janu/21",,,,"10/05/21
2362
Feb + March/21"
2200081,Sci,G,"30/08/2020
9,000/-",,"30/08/2020
9,000/-",,"30/08/2020
9,000/-",,"30/08/2020
9,000/-",,,,"30/01/21
2384
Oct=2980 Due=1640
Paid in janu/21",,,"30/01/21
2384
Oct=2980 Due=1640
Paid in janu/21",,,,
2200082,Sci,G,"30/08/2020
9,000/-",,"30/08/2020
9,000/-",,"30/08/2020
9,000/-",,"30/08/2020
9,000/-
30/01/21
2407
O/fee=5000 Due=1500
Paid in janu/21",,,,,,,"30/01/21
2407
O/fee=5000 Due=1500
Paid in janu/21",,,,
2200083,Sci,G,"30/08/2020
9,000/-",,"30/08/2020
9,000/-",,"30/08/2020
9,000/-",,"30/08/2020
9,000/-
09/11/2020
2432
O/fee6500/-
Paid to Nov/2020

",,,,"09/10/20
2431
","09/11/2020
2432
O/fee=6500/-","09/12/2020
2433","09/01/21
2434
","10/02/21
2435","10/03/21
2436","13/04/2021
2437
",
2200084,Sci,boy,"30/08/2020
4,000/-",,"30/08/2020
9,000/-",,"30/08/2020
9,000/-",,,Less 30% in Tuition fee for Oct/20.,"26/01/2021
2479
Oct + Nov/21
Paid in Janu/21",Less 30% in Tuition fee for Oct/20.,"26/01/2021
2479
Oct + Nov/21
Paid in Janu/21",,"26/01/2021
2479
Oct + Nov/21
Paid in Janu/21",,,,,"26/01/21
2480
"
2200085,Sci,boy,"30/08/2020
9,000/-",,"30/08/2020
9,000/-",,"30/08/2020
9,000/-",,"30/08/2020
9,000/-",Less 30% in Tuition fee for Oct/20.,,Less 30% in Tuition fee for Oct/20.,,"09/12/2020
By bkash 
7,000+6,000=13,000/-
C-13,000/-
Ocr to Dec/20
H=0
T=13,000/-
Dec/20 Due=20
O/see Due=6,500/-",,"10/02/21
2503",,"13/04/21
By bkash
C=7800
H=12200
T=20000

18/04/21
By bkash
C=6080
H=2040
T=8120","06/05/21
By bkash
C=4340
F=2080
T=6420",
2200086,Sci,boy,"30/08/2020
5,000/-",,"30/08/2020
9,000/-",,"30/08/2020
9,000/-",,"27/01/21
2768
O/fee=8000
S/c=2500
Paid in janu/21",,,,,,"27/01/21
2768
O/fee=8000
S/c=2500
Paid in janu/21",,,,,
2200087,Sci,boy,"31/08/2020
9,000/-",,"31/08/2020
9,000/-",,"31/08/2020
9,000/-",,"31/08/2020
9,000/-",Less 30% in Tuition fee for Oct/20.,"27/01/21
411
Oct to Nov/20
Paid in Janu/21",Less 30% in Tuition fee for Oct/20.,"27/01/21
411
Oct to Nov/20
Paid in Janu/21",,"27/01/21
411
Oct to Nov/20
Paid in Janu/21",,,,,"07/06/21
412"
2200088,Sci,G,"31/08/2020
5,000/-",,"31/08/2020
5,000/-",,"31/08/2020
5,000/-
20/09/2020
S/c=2500
Paid to sep/20",,"20/09/2020
1347
O/fee=2,500
Due=5,500
15/10/20
1348
O/fee=6500
paid to Oct/20",,"20/09/2020
1347
S/c=2,500
O/fee=2500",,"15/10/20
1348
O/fee=6500
Oct=4620","09/11/2020
1349","09/12/2020
1350","07/01/2021
1351","09/02/21
1352","13/03/21
1353
","12/04/21
1354",
2200089,Sci,boy,"31/08/2020
9,000/-",,"31/08/2020
9,000/-",,"31/08/2020
9,000/-",,"31/08/2020
9,000/
-09/11/2020
1372
O/fee6500/-
Paid to Nov/20",Less 30% in Tuition fee for Oct/20.,"10.10.2020
1371
Oct/20 Less=30%
Others fee Due by P.sir",Less 30% in Tuition fee for Oct/20.,"09/11/2020
1372
Nov/20
O/fee=6500/-","07/12/2020
1373
","07/01/2021
1374","10/02/21
1375","08/03/21
1376",,,"06/06/21
1377/78
April/21 + May/21"
2200090,Sci,boy,"31/08/2020
9,000/-",,"31/08/2020
9,000/-",,"31/08/2020
9,000/-",,"31/08/2020
9,000/-

08.10.2020
1395
Oct/20 Less=30%
Others fee=6,500/-",Less 30% in Tuition fee for Oct/20.,"08.10.2020
1395
Oct/20 Less=30%
Others fee=6,500/-",Less 30% in Tuition fee for Oct/20.,"09/11/2020
1396
","08/12/2020
1397","07/01/2021
1398","10/02/21
1399","08/03/21
1400","04/04/021
1401
",,"06/06/21
1402/03
Mat + June/21"
2200091,Sci,boy,"31/08/2020
9,000/-",,"31/08/2020
9,000/-",,"31/08/2020
9,000/-",,"31/08/2020
9,000/-
09/01/21
1419
Oct/20
O/fee=6500
Paid in Janu/21",Less 30% in Tuition fee for Oct/20.,"09/01/21
1419
Oct/20
O/fee=6500
Paid in Janu/21",Less 30% in Tuition fee for Oct/20.,"09/01/21
1419
Oct/20
O/fee=6500
Paid in Janu/21
25/01/21
1421
Nov to janu/21
Paid in janu/21","09/01/21
1419
Oct/20
O/fee=6500
Paid in Janu/21
25/01/21
1421
Nov to janu/21
Paid in janu/21","09/01/21
1419
Oct/20
O/fee=6500
Paid in Janu/21
25/01/21
1421
Nov to janu/21
Paid in janu/21","10/02/21
1422","10/03/21
1423",,,"02/06/21
1424
April + May/21"
2200092,Sci,G,"01/09/2020
9,000/-",,"01/09/2020
9,000/-",,"01/09/2020
9,000/-",,"01/09/2020
9,000/-",,,,"07/10/2020
By bkash
C=9720
H=2260","08/11/2020
By bkash
C=3220
H=2060
T=5280","09/12/2020
By bkash
C=3220
H=2040
T=5260","09/01/2021
By bkash
C=3220
H=2040
T=5260
Janu/21","08/02/21
By bkash
C=3220
H=2160
T=5380
Feb/21","09/03/21
By bkash
C=3220
H=2160
T=5380",,"04/05/21
C=6440
H=4320
T=10760"
2200093,Sci,boy,"01/09/2020
9,000/-",,"01/09/2020
9,000/-",,"01/09/2020
9,000/-",,"01/09/2020
9,000/-

08.10.2020
1467
Others fee=6,500/-",Less 30% in Tuition fee for Oct/20.,"08.10.2020
1467
Others fee=6,500/-

08.10.2020
1468
Oct/20 Less=30%",Less 30% in Tuition fee for Oct/20.,"10/11/2020
1465
30/11/2020
1470
Dec/20
","30/11/2020
dec/20
Paid in Nov/20","02/01/2021
1471
","24/02/21
1472","20/03/2021
1473
","11/04/2021
1474
","06/05/21
1475","02/06/21
1476"
2200094,Sci,G,"01/09/2020
9,000/-",,"01/09/2020
9,000/-",,"01/09/2020
9,000/-",,"01/09/2020
9,000/-
25/01/21
55934
O/fee=6500
Oct to Janu/21
Paid in Janu/21",,,,"25/01/21
55934
O/fee=6500
Oct to Janu/21
Paid in Janu/21","25/01/21
55934
O/fee=6500
Oct to Janu/21
Paid in Janu/21","25/01/21
55934
O/fee=6500
Oct to Janu/21
Paid in Janu/21","25/01/21
55934
O/fee=6500
Oct to Janu/21
Paid in Janu/21",,,,
2200095,Sci,boy,"02/09/2020
15,500/-",,"02/09/2020
15,500/-",,"02/09/2020
15,500/-",,"02/09/2020
15,500/-",Less 30% in Tuition fee for Oct/20.,"09.10.2020
Campus-01
5186",Less 30% in Tuition fee for Oct/20.,"08/11/2020
5187","26/12/2020
5188
","27/01/21
5189
",,"13/03/21
5190
Feb/21","13/04/2021
5191
March/21","02/05/21
5192
April + May/21",
2200096,Sci,boy,"02/09/2020
4,000/-",,"02/09/2020
4,000/-",,"02/09/2020
4,000/-

19.09.2020
1539
S/c=3500
O. fee=1500",,"19.09.2020
1539
S/c=3500
O. fee=1500

10.10.2020
1538
Others fee=6,500/-",Less 30% in Tuition fee for Oct/20.,"10.10.2020
1538
Others fee=6,500/-
15/12/2020
1540
Oct + Nov/20
Paid in Dec/20",Less 30% in Tuition fee for Oct/20.,"15/12/2020
1540
Oct + Nov/20
Paid in Dec/20","15/12/2020
1540
Oct + Nov/20
Paid in Dec/20
30/01/21
1541
Dec + Janu/21
Paid in janu/21","30/01/21
1541
Dec + Janu/21
Paid in janu/21",,"14/03/21
1542
Feb/21","13/04/2021
1543
March/21","10/05/21
1544
","05/06/21
1545"
2200097,Sci,G,"02/09/2020
9,000/-",,"02/09/2020
9,000/-",,"02/09/2020
9,000/-",,"02/09/2020
9,000/-
14/12/2020
1085
O/fee=6500/-
Dec/20
Paid in Dec/20",,,,"11/10/20
1083
","123/11/2020
1084
","14/12/2020
1085
O/fee=6500/-
Dec/20
Paid in Dec/20","25/01/21
1086
Janu/21
Paid in janu/21","09/02/21
1087",,,
2200098,Sci,G,"02/09/2020
9,000/-",,"02/09/2020
9,000/-",,"02/09/2020
9,000/-",,"02/09/2020
9,000/-

27/01/21
1107
O/fee=6500
Paid in janu/21",,,,,,,"27/01/21
1107
O/fee=6500
Paid in janu/21","10/02/21
1108
Up to Janu/21",,,
2200099,Sci,G,"02/09/2020
9,000/-",,"02/09/2020
9,000/-",,"02/09/2020
9,000/-",,"02/09/2020
9,000/-

14.10.2020
Ridwan
1131
Oct/20 (Less=30%)
Others fee=6,500/-",,,,"14.10.2020
Ridwan
1131
Oct/20 (Less=30%)
Others fee=6,500/-","09/11/2020
1132
","09/12/2020
By bkash
C=4620
H=1950
T=6570","09/01/2021
By bkash
C=4620
H=1950
T=6570
Janu/21","08/02/21
1136","09/03/21
1137",,"06/05/21
By bkash
C=9240
H=3900
T=13140"
2200100,Sci,boy,"02/09/2020
9,000/-",,"02/09/2020
9,000/-",,"02/09/2020
9,000/-",,"02/09/2020
9,000/-",Less 30% in Tuition fee for Oct/20.,"09.10.2020
Bkash=13,160/-
College=11,120/-
Hostel=2,040/-",Less 30% in Tuition fee for Oct/20.,"08/11/2020
By baksh
C=4620
H=2040
T=6660","09/12/2020
By bkash
C=4620
H=2040
T=6660
Dec/20","09/01/2021
By bkash
C=4620
H=2040
T=6660
Janu/21","09/02/21
By bkash
C-4620
H=2040
T=6660
Feb/21","18/03/21
C=4620
H=2040
T=6660","14/04/21
C=4620
H=2040
T=6660",,
2200101,Sci,boy,"02/09/2020
9,000/-",,"02/09/2020
9,000/-",,"02/09/2020
9,000/-",,"02/09/2020
9,000/-
28/01/21
40923
O/fee=6500
Oct=3500 Due=1120
Paid in Janu/21",Less 30% in Tuition fee for Oct/20.,"28/01/21
40923
O/fee=6500
Oct=3500 Due=1120
Paid in Janu/21",Less 30% in Tuition fee for Oct/20.,,,"28/01/21
40923
O/fee=6500
Oct=3500 Due=1120
Paid in Janu/21","08/02/21
Oct=840
Nov + Dec/20
janu=530 due=3810
Pass book=100 (new)",,,"23/05/21
6844
Up to April/21","01/06/21
6845
"
2200102,Sci,boy,"02/09/2020
9,000/-",,"02/09/2020
9,000/-",,"02/09/2020
9,000/-",,"02/09/2020
9,000/-
10/11/2020
By Bkash
O/fee=6500/- Sep + Oct
Paid in Nov/20",Less 30% in Tuition fee for Oct/20.,"10/11/2020
By bkash
C=15740 Oct + Nov+ O/f
H=4320
T=20060
Paid in Nov/20",Less 30% in Tuition fee for Oct/20.,"10/11/2020
By bkash
C=15740 Oct + Nov+ O/f
H=4320
T=20060","27/01/21
1204
Dec=4620
Janu=1380 due=3240
Paid in Janu/21","27/01/21
1204
Dec=4620
Janu=1380 due=3240
Paid in Janu/21","10/02/21
1205",,,,
2200103,Sci,boy,"03/09/2020
4,000/-",,"03/09/2020
4,000/-",,"03/09/2020
4,000/-
27/01/21
1226
Janu=700
S/c=3300 Due=200",,,Less 30% in Tuition fee for Oct/20.,"08/11/2020
By bkash
C=1820
Oct/20
Paid in Nov/20

",Less 30% in Tuition fee for Oct/20.,"08/11/2020
By bkash
C=1820
H=2160
T=3980
Oct/20
Paid in Nov/20","16/12/2020
By bkash
C=1820 Dec/20 (Due=980)
H=2160
T=3,980/- 
S/c Due=3500
O/Fee Due-8,000","20/01/2021
By bkash
C=1820
H=2160
T=3980
S/c Due=3500
O/fee Due=8000
Janu Due=700
27/01/21
1226
Janu=700
S/c=3300 Due=200
","11/02/21
1228
Feb/21=1740
O/fee=4000 Due=4000",,"19/04/21
By bkash
C=3080 O/fee due=4000
H=4320
T=7400",,"06/06/21
1230
1540/-"
2200104,Sci,boy,"03/09/2020
9,000/-",,"03/09/2020
9,000/-",,"03/09/2020
9,000/-",,"03/09/2020
9,000/-

30/01/21
1252
O/fee=6500
Nov + Janu/21
Paid in Janu/21",Less 30% in Tuition fee for Oct/20.,"04/11/2020
1251
Oct/2020
Paid to Npv/2020",Less 30% in Tuition fee for Oct/20.,"04/11/2020
1251
Oct/2020
30/01/21
1252
O/fee=6500
Nov + Janu/21
Paid in Janu/21","30/01/21
1252
O/fee=6500
Nov + Janu/21
Paid in Janu/21","30/01/21
1252
O/fee=6500
Nov + Janu/21
Paid in Janu/21",,,,,"02/06/21
1253
"
2200105,Sci,G,"03/09/2020
4,000/-",,"03/09/2020
4,000/-",,"20/09/2020
1275
Paid to sep/20",,"03/09/2020
4,000/-

28/01/21
1276
O/fee=6500
Oct=1500 Due=3120
Paid in janu/21",,"20/09/2020
1275
S/c",,"28/01/21
1276
O/fee=6500
Oct=1500 Due=3120
Paid in janu/21",,,"28/01/21
1276
O/fee=6500
Oct=1500 Due=3120
Paid in janu/21","10/02/21
1277
Dec due=2260
",,,
2200106,Sci,G,"03/09/2020
9,000/-",,"03/09/2020
9,000/-",,"03/09/2020
9,000/-",,"03/09/2020
9,000/-
28/01/21
1299
O/fee=6500
Nov/20
Paid in Janu/21",,,,"09/11/20
By bkash
C=4620 (Oct/20)
H-2040
T=6660
Paid in Nov/20
","09/11/20
By bkash
C=4620 (Oct/20)
H-2040
T=6660
28/01/21
1299
O/fee=6500
Nov/20
Paid in Janu/21","28/01/21
1299
O/fee=6500
Nov/20
Paid in Janu/21","28/01/21
1299
O/fee=6500
Nov/20
Paid in Janu/21","11/02/21
1301
Dec/20",,,
2200107,Sci,G,,,"


20/09/2020
Dev fee=500
Paid to sep/20",,"20/09/2020
9388
S/c
Up to O/fee
Paid to sep/20",,"20/09/2020
9388
Up to O/fee
Paid to Sep/20",,"20/09/2020
9388
Up  to O/fee",,"08/10/2020
By bkash
C=4620
H=2160
T=6780","08/11/21
By bkadd+h
C=4620
H=2160
Nov/21","08/12/2020
By bkash
C=4620
H=2160
Dec/20
Paid in Dec/20
09/01/2021
By bkash
C=4620
H=2160
T=6780
Dec/20
Janu/21","09/01/2021
By bkash
C=4620
H=2160
T=6780
Dec/20
Janu/21","09/02/21
9390
","08/03/21
By bash
C=4620
H=2160
T=6780","13/04/21
By bash
C=4620
H=2160
T=6780","04/05/21
By bkash
C=4620
H=2160
T=6780"
2200108,Sci,boy,"03/09/2020
9,000/-",,"03/09/2020
9,000/-",,"03/09/2020
9,000/-",,"03/09/2020
9,000/-",Less 30% in Tuition fee for Oct/20.,"26/01/21
1999
Oct/20
Nov/20  Due=40
Paid in Janu/21",Less 30% in Tuition fee for Oct/20.,"26/01/21
1999
Oct/20
Nov/20  Due=40
Paid in Janu/21",,"26/01/21
1999
Oct/20
Nov/20  Due=40
Paid in Janu/21","10/02/21
2000
16,000/-
Nov/20=40
Dec/20 + Janu/21
Feb/21=220 Due=4400/-
O/fee=6500
",,,,"06/06/21
2001
Up to May/21"
2200109,Sci,boy,"04/09/2020
9,000/-",,"04/09/2020
9,000/-",,"04/09/2020
9,000/-",,"04/09/2020
9,000/-",Less 30% in Tuition fee for Oct/20.,"26/01/21
1563
Oct=4620
Nov=4620
Dec= 4620
Janu/21=320 Due=4300
Paid in Janu/21",Less 30% in Tuition fee for Oct/20.,"26/01/21
1563
Oct=4620
Nov=4620
Dec= 4620
Janu/21=320 Due=4300
Paid in Janu/21","26/01/21
1563
Oct=4620
Nov=4620
Dec= 4620
Janu/21=320 Due=4300
Paid in Janu/21","26/01/21
1563
Oct=4620
Nov=4620
Dec= 4620
Janu/21=320 Due=4300
Paid in Janu/21
O/fee Due=6500","11/022/1
By bkash
C=7080
H=6480
T=13560",,,,
2200110,Sci,boy,"05/09/2020
9,000/-",,"05/09/2020
9,000/-",,"05/09/2020
9,000/-",,"05/09/2020
9,000/-
09/11/2020
1589
O/fee=3500
Paid to Nov/2020",Less 30% in Tuition fee for Oct/20.,"08.10.2020
Bkash=9,780/-
College=7,620/-
Hostel=2,160/-",Less 30% in Tuition fee for Oct/20.,"09/11/2020
1588/1589
O/fee3500/-
","07/01/2021
1590/1591
Dec/20 + Janu/21
Paid in Janu/21","07/01/2021
1590/1591
Dec/20 + Janu/21
Paid in Janu/21",,"07/03/21
1592
Feb + March/21","13/04/21
1593
","03/05/21
1594
","01/06/21
1595
"
2200111,Sci,boy,"05/09/2020
15,500/-",,"05/09/2020
15,500/-",,"05/09/2020
15,500/-",,"05/09/2020
15,500/-",Less 30% in Tuition fee for Oct/20.,"08.10.2020
Bkash=6,780/-
College=4,620/-
Hostel=2,160/-",Less 30% in Tuition fee for Oct/20.,"05/11/2020
By bkash
C=4620
H=2160
T=6780","05/12/2020
By bkash
C=4620
H=2160
T=6780","09/01/2021
By bkash
C= 4620
H-2160
T=6780
Janu/21","06/02/21
By bkash
C=4620
H=2160
T=6780
Feb/21","06/03/21
By bkash
C=4620
H-2160
T=6780","08/04/21
By bkash
C=4620
H-2160
T=6780","04/05/21
By bkash
C=4620
H=2160
T=6780",
2200112,Sci,boy,"05/09/2020
15,500/-",,"05/09/2020
15,500/-",,"05/09/2020
15,500/-",,"05/09/2020
15,500/-",Less 30% in Tuition fee for Oct/20.,"15.10.2020
Bkash=6,780/-
College=4,620/-
Hostel=2,160/-",Less 30% in Tuition fee for Oct/20.,,"05/12/2020
C=4620
H=2160
T=6780
Nov/20
Paid in Dec/20

26/01/21
56552
Dec + Janu/21
Paid in Janu/21","26/01/21
56552
Dec + Janu/21
Paid in Janu/21","10/02/21
1637",,"10/04/21
By bkash
C=4620","03/05/21
By bkash
C=4620","03/06/21
1639
"
2200113,Sci,boy,"05/09/2020
9,000/-",,"05/09/2020
9,000/-",,"05/09/2020
9,000/-",,"05/09/2020
9,000/-

10.10.2020
1659
Oct/20 Less=30%
Others fee=6,500/-",Less 30% in Tuition fee for Oct/20.,"10.10.2020
1659
Oct/20 Less=30%
Others fee=6,500/-",Less 30% in Tuition fee for Oct/20.,"16/11/2020
1660","05/12/2020
1661
","26/01/21
1662
","10/02/21
1663",,,,"03/06/21
1664
Up  to June/21"
2200114,Sci,boy,"05/09/2020
9,000/-",,"05/09/2020
9,000/-",,"05/09/2020
9,000/-",,"05/09/2020
9,000/-

08.10.2020
316
Oct/20 Less=30%
Others fee=6,500/-",Less 30% in Tuition fee for Oct/20.,"08.10.2020
316
Oct/20 Less=30%
Others fee=6,500/-",Less 30% in Tuition fee for Oct/20.,"16/11/2020
317","26/01/21
318
Dec + Janu/21
Paid in Janu/21","26/01/21
318
Dec + Janu/21
Paid in Janu/21",,,,,"05/06/21
319"
